Conjuge,Dependentes,TelefoneFixo,SegurancaOnline,BackupOnline,SeguroNoDispositivo,SuporteTecnico,TVaCabo,StreamingDeFilmes,PagamentoOnline,Maior65Anos,MesesDeContrato,ContaMensal,VariasLinhasTelefonicas_Nao,VariasLinhasTelefonicas_SemServicoTelefonico,VariasLinhasTelefonicas_Sim,ServicoDeInternet_DSL,ServicoDeInternet_FibraOptica,ServicoDeInternet_Nao,TipoDeContrato_DoisAnos,TipoDeContrato_Mensalmente,TipoDeContrato_UmAno,FormaDePagamento_CartaoDeCredito,FormaDePagamento_ChequeDigital,FormaDePagamento_ChequePapel,FormaDePagamento_DebitoEmConta,Churn
0,0,1,0,1,1,0,1,1,1,0,42,105.42781962865656,0,0,1,0,1,0,0,0,0,0,1,0,0,1
1,0,1,0,0,0,0,0,0,1,0,19,71.60587794909077,1,0,0,0,1,0,0,1,0,0,1,0,0,1
0,0,1,0,0,1,0,0,0,0,0,2,75.86350608949684,1,0,0,0,1,0,0,1,0,0,1,0,0,1
0,0,1,0,0,0,0,0,0,0,0,15,50.246025887370614,0,0,0,1,0,0,0,1,0,0,1,0,0,1
0,0,1,0,0,0,0,0,0,0,0,15,19.822597970263534,1,0,0,0,0,1,0,1,0,0,0,0,0,1
0,0,0,0,0,1,0,0,0,1,0,2,40.29233876327258,0,1,0,1,0,0,0,1,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1,0,0,1,35.19479424757506,0,1,0,1,0,0,0,1,0,0,0,0,0,1
0,0,1,0,0,0,0,0,0,1,0,9,74.21157024991916,0,0,0,0,1,0,0,1,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1,0,0,1,35.86176662101872,0,1,0,1,0,0,0,1,0,0,0,0,0,1
1,0,0,0,0,0,0,0,1,0,1,24,39.27450168201472,0,1,0,1,0,0,0,1,0,0,0,0,0,1
0,0,1,0,0,1,0,0,0,1,0,16,89.10240417756805,0,0,0,0,1,0,0,1,0,0,1,0,0,1
0,0,1,0,0,0,0,0,0,1,0,1,70.09618650527302,1,0,0,0,1,0,0,1,0,0,1,0,0,1
0,0,1,1,0,0,0,0,0,1,0,3,49.36883465779212,1,0,0,1,0,0,0,1,0,0,1,0,0,1
0,0,1,0,0,0,0,0,0,1,0,5,74.90901416871729,0,0,1,0,1,0,0,1,0,0,0,0,0,1
1,0,1,0,1,1,1,1,1,1,0,69,108.41949838869103,0,0,1,0,1,0,1,0,0,0,0,0,0,1
0,0,1,0,1,0,1,1,1,1,0,52,105.14030173924023,1,0,0,0,1,0,0,0,1,0,0,0,0,1
0,0,1,0,0,0,0,1,1,1,0,8,94.72126346464344,0,0,0,0,1,0,0,1,0,0,1,0,0,1
0,0,1,0,0,0,0,1,1,1,1,29,98.88306488996271,0,0,1,0,1,0,0,1,0,0,1,0,0,1
0,0,0,0,0,1,0,0,0,1,0,1,39.67951425958321,0,1,0,1,0,0,0,1,0,0,0,0,0,1
0,0,1,1,0,0,0,0,0,1,0,12,78.4091597418975,0,0,1,0,1,0,0,1,0,0,1,0,0,1
0,0,1,1,0,0,0,0,0,0,0,16,49.846890035620106,1,0,0,1,0,0,0,1,0,0,1,0,0,1
0,0,1,0,0,0,0,0,0,0,0,1,51.17612665522781,1,0,0,1,0,0,0,1,0,0,0,1,0,1
1,1,1,0,0,0,0,0,1,0,0,3,80.66230588906123,1,0,0,0,1,0,0,1,0,0,1,0,0,1
0,0,1,0,1,0,0,0,0,1,0,30,79.5137738118264,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0,0,1,0,0,0,0,1,1,1,0,38,98.99946628799715,0,0,1,0,1,0,0,1,0,0,0,0,1,1
1,0,1,1,0,1,0,1,1,1,0,21,103.92198106220363,0,0,1,0,1,0,0,1,0,0,0,0,0,1
0,0,0,1,0,0,0,0,0,1,0,24,55.778383417333124,0,0,0,1,0,0,0,1,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1,0,13,33.530763377419596,0,1,0,1,0,0,0,1,0,0,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1,30.25218579480707,0,1,0,1,0,0,0,1,0,0,0,0,1,1
0,0,1,0,0,0,0,1,1,1,0,6,93.80647232407468,0,0,1,0,1,0,0,1,0,0,0,0,0,1
0,0,1,0,0,0,0,0,0,1,0,23,80.60213921408301,0,0,1,0,1,0,0,1,0,0,1,0,0,1
1,0,1,0,0,0,0,0,1,0,0,14,87.85108627922227,0,0,0,0,1,0,0,1,0,0,1,0,0,1
0,0,1,0,0,0,0,0,0,0,0,35,75.34280386011197,0,0,1,0,1,0,0,1,0,0,0,0,0,1
0,0,1,0,1,1,1,1,1,1,0,41,114.32335609520918,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0,0,1,0,0,0,0,0,0,1,0,1,70.09338463863186,1,0,0,0,1,0,0,1,0,0,1,0,0,1
1,0,1,1,1,0,0,0,0,0,0,66,90.5920757393192,0,0,0,0,1,0,0,0,1,0,0,0,0,1
0,0,1,0,1,1,0,1,1,0,1,26,105.87263546143917,0,0,1,0,1,0,0,1,0,0,1,0,0,1
0,0,1,0,0,0,0,1,0,1,0,2,80.61985313276391,1,0,0,0,1,0,0,1,0,0,1,0,0,1
0,0,1,0,0,0,0,0,0,1,0,3,85.38789920787949,0,0,1,0,1,0,0,1,0,0,1,0,0,1
1,1,1,0,0,0,0,0,0,0,0,44,55.036391963625825,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0,0,1,0,0,0,0,0,0,1,1,2,70.3812478322988,1,0,0,0,1,0,0,1,0,0,1,0,0,1
0,0,1,0,0,0,0,0,0,1,0,7,86.90246683863997,0,0,1,0,1,0,0,1,0,0,1,0,0,1
0,0,1,0,0,0,0,0,1,0,0,16,93.35197395822746,1,0,0,0,1,0,0,1,0,0,0,0,0,1
0,0,1,0,0,0,0,0,0,1,1,1,69.6954283640477,1,0,0,0,1,0,0,1,0,0,1,0,0,1
0,0,1,0,1,0,0,0,0,1,0,3,79.12892261689214,0,0,0,0,1,0,0,1,0,0,1,0,0,1
1,0,1,0,0,1,0,1,0,1,1,46,100.70784332431448,0,0,1,0,1,0,0,1,0,0,1,0,0,1
1,0,1,0,0,1,0,1,1,1,0,23,93.41948786578938,1,0,0,0,1,0,0,1,0,0,0,0,0,1
1,0,1,0,0,0,0,0,0,0,0,35,70.65963487785575,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0,0,1,0,0,0,0,0,0,1,0,10,72.74150205749602,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,0,1,0,0,1,0,1,1,1,0,50,103.86487522323725,0,0,1,0,1,0,0,1,0,0,0,0,0,1
0,0,1,0,0,0,0,0,0,0,0,4,45.98863373393086,1,0,0,1,0,0,0,1,0,0,0,1,0,1
0,0,1,0,0,0,0,0,0,1,0,5,75.70352007632061,0,0,1,0,1,0,0,1,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,24.529568216055637,0,1,0,1,0,0,0,1,0,0,1,0,0,1
0,0,1,0,0,0,0,1,1,0,0,2,94.44191725590045,1,0,0,0,1,0,0,1,0,0,1,0,0,1
0,0,1,0,1,0,0,1,1,1,0,4,99.66877380727604,1,0,0,0,1,0,0,1,0,0,0,0,0,1
0,0,1,0,0,0,0,0,0,0,1,14,75.54447077825208,0,0,1,0,1,0,0,1,0,0,1,0,0,1
0,0,1,0,0,0,0,1,1,1,0,35,99.07743585160459,0,0,1,0,1,0,0,1,0,0,1,0,0,1
0,0,1,0,0,0,0,0,0,1,0,42,77.86610518070826,0,0,0,0,1,0,0,1,0,0,0,0,0,1
0,0,1,0,0,0,0,1,1,1,0,49,95.89423932870656,0,0,1,0,1,0,0,1,0,0,1,0,0,1
0,1,1,0,0,0,0,0,0,1,0,3,55.078261237598134,1,0,0,1,0,0,0,1,0,0,0,0,0,1
0,0,1,0,0,0,0,0,0,1,0,1,74.84915734310765,0,0,1,0,1,0,0,1,0,0,1,0,0,1
0,0,1,0,0,0,0,0,0,1,0,1,69.29122668052501,1,0,0,0,1,0,0,1,0,0,1,0,0,1
0,0,1,1,0,0,1,0,0,1,0,50,60.221917452043236,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0,0,1,0,0,0,0,0,0,0,0,1,50.501508998500746,1,0,0,1,0,0,0,1,0,0,1,0,0,1
0,0,1,0,0,0,0,1,1,1,0,25,98.67447897564507,0,0,1,0,1,0,0,1,0,0,1,0,0,1
1,1,1,0,0,0,0,1,0,1,0,22,68.03902569236122,1,0,0,1,0,0,0,0,1,0,0,0,1,1
0,0,1,0,0,0,0,1,1,1,0,25,91.04721616421105,1,0,0,0,1,0,0,1,0,0,1,0,0,1
0,1,1,0,0,1,0,1,0,0,0,34,85.50585601378437,0,0,0,0,1,0,0,0,0,0,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,30,35.188684680811726,0,1,0,1,0,0,0,1,0,0,0,0,0,1
0,0,1,0,0,0,0,0,0,0,0,1,70.99883947880309,1,0,0,0,1,0,0,1,0,0,1,0,0,1
0,0,0,0,0,0,0,0,0,1,0,8,30.082636905225684,0,1,0,1,0,0,0,1,0,0,1,0,0,1
1,1,1,0,0,1,0,0,0,1,0,25,89.10533892017796,0,0,0,0,1,0,0,1,0,0,0,0,0,1
0,0,0,0,0,1,0,0,0,1,0,3,40.46537957408717,0,1,0,1,0,0,0,1,0,0,0,0,0,1
0,0,1,0,0,0,1,1,0,1,0,14,90.91580125626574,0,0,1,0,1,0,0,1,0,0,1,0,0,1
0,0,1,0,0,0,0,1,1,0,0,1,90.55,1,0,0,0,1,0,0,1,0,0,1,0,0,1
0,0,1,0,0,0,0,0,0,1,0,1,75.4484161871267,0,0,1,0,1,0,0,1,0,0,1,0,0,1
1,1,0,1,0,0,0,0,0,0,0,33,37.64571336242526,0,1,0,1,0,0,0,1,0,0,0,0,1,1
0,0,1,0,1,0,0,0,1,1,0,4,89.03605146238888,0,0,0,0,1,0,0,1,0,0,1,0,0,1
1,0,1,0,0,1,0,0,1,1,0,33,94.1145679129322,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1,1,1,0,0,1,0,1,1,1,0,68,99.46649484605543,0,0,1,0,1,0,0,1,0,1,0,0,0,1
0,0,1,0,0,0,0,1,1,1,0,3,68.77413557196721,1,0,0,1,0,0,0,1,0,0,0,0,0,1
0,0,1,0,0,1,0,1,1,1,0,3,101.34025085049066,0,0,1,0,1,0,0,1,0,0,0,0,0,1
0,0,1,0,0,0,0,0,0,1,0,31,79.4542984316382,0,0,1,0,1,0,0,1,0,0,0,0,0,1
0,0,1,0,1,1,0,1,1,1,0,11,105.93696069891739,0,0,0,0,1,0,0,1,0,0,1,0,0,1
0,0,1,0,0,0,0,1,1,1,0,4,100.34254127606553,0,0,1,0,1,0,0,1,0,0,1,0,0,1
0,0,1,0,0,1,0,1,1,1,0,11,100.02157735786174,0,0,1,0,1,0,0,1,0,0,0,0,0,1
0,0,1,0,0,0,0,1,1,1,1,16,96.17724589590463,0,0,1,0,1,0,0,1,0,0,1,0,0,1
0,0,1,0,1,0,0,0,1,0,0,3,89.1667413904499,0,0,1,0,1,0,0,1,0,0,1,0,0,1
0,0,1,0,1,0,0,1,1,1,1,24,102.92247988149799,0,0,1,0,1,0,0,1,0,0,0,0,0,1
0,0,1,0,0,0,0,0,0,0,0,1,44.68009116599396,1,0,0,1,0,0,0,1,0,0,0,1,0,1
0,0,1,0,0,0,0,1,0,1,0,7,80.19536493151948,1,0,0,0,1,0,0,1,0,0,0,0,0,1
0,0,1,0,0,0,0,0,0,1,0,3,75.86331816456884,0,0,1,0,1,0,0,1,0,0,1,0,0,1
0,0,1,1,0,0,0,0,0,1,0,22,54.43875265806728,0,0,0,1,0,0,0,1,0,0,1,0,0,1
0,0,1,0,0,0,0,0,1,1,0,16,95.63366947998219,0,0,1,0,1,0,0,1,0,0,0,0,0,1
0,0,1,0,0,0,0,1,1,1,0,7,94.4750155226755,1,0,0,0,1,0,0,1,0,0,1,0,0,1
1,0,1,0,1,0,0,1,1,1,0,62,107.26378826110839,0,0,1,0,1,0,0,0,1,0,1,0,0,1
0,0,1,0,0,1,0,0,0,0,0,1,76.11241770888117,1,0,0,0,1,0,0,1,0,0,1,0,0,1
0,0,1,0,0,0,0,1,0,0,0,6,89.50805101929822,1,0,0,0,1,0,0,1,0,0,1,0,0,1
1,0,1,0,0,0,0,0,1,1,0,14,85.55383026702197,0,0,1,0,1,0,0,1,0,0,0,0,0,1
0,0,1,0,0,1,0,1,1,1,0,2,105.12695815378709,0,0,1,0,1,0,0,1,0,0,0,0,0,1
0,0,1,0,0,0,0,1,0,0,0,1,84.81708024928206,0,0,1,0,1,0,0,1,0,0,1,0,0,1
1,0,1,0,0,0,0,0,0,1,0,5,80.87709893720346,0,0,1,0,1,0,0,1,0,0,1,0,0,1
0,0,1,0,0,0,0,0,1,1,0,24,84.87554974138484,0,0,1,0,1,0,0,1,0,0,1,0,0,1
0,0,1,0,0,0,0,0,0,1,0,5,80.0629486822912,1,0,0,0,1,0,0,1,0,0,1,0,0,1
0,0,1,1,1,0,0,0,1,1,0,26,94.80324023937466,0,0,1,0,1,0,0,1,0,0,0,0,0,1
0,0,1,0,0,0,0,0,1,1,0,1,80.1937670130879,1,0,0,0,1,0,0,1,0,0,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,25,25.278103428539087,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,0,0,0,0,0,0,1,0,6,50.89095679423416,1,0,0,1,0,0,0,1,0,0,0,0,0,1
0,0,1,1,0,1,0,1,1,1,1,45,109.9017609473478,0,0,1,0,1,0,0,0,1,0,0,0,0,1
1,0,1,0,1,0,0,1,1,1,0,10,102.08864369092396,0,0,1,0,1,0,0,1,0,0,0,0,0,1
0,0,1,0,0,0,0,0,0,0,0,3,20.22748396361508,1,0,0,0,0,1,0,1,0,0,0,0,0,1
0,0,1,0,0,0,0,1,1,1,0,22,95.58245413421942,0,0,1,0,1,0,0,1,0,0,0,0,0,1
0,0,1,0,0,0,0,1,1,1,0,1,94.47179272536468,0,0,1,0,1,0,0,1,0,0,1,0,0,1
0,0,0,0,0,0,0,0,1,1,0,11,34.928472447354466,0,1,0,1,0,0,0,1,0,0,1,0,0,1
0,0,1,0,0,0,0,0,0,1,0,1,19.1403724426907,1,0,0,0,0,1,0,1,0,0,0,1,0,1
0,0,1,0,0,0,0,0,0,1,0,1,45.120688361719395,1,0,0,1,0,0,0,1,0,0,0,0,0,1
0,0,1,0,0,0,0,1,1,1,0,3,95.4320309607371,0,0,1,0,1,0,0,1,0,0,1,0,0,1
0,0,1,0,0,0,0,0,1,1,1,9,84.42043668141893,0,0,1,0,1,0,0,1,0,0,0,0,0,1
0,0,0,0,1,0,0,0,0,1,0,57,41.70933996491009,0,1,0,1,0,0,0,1,0,0,1,0,0,1
1,0,1,0,1,0,0,1,0,0,1,70,90.82862108282852,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0,1,0,0,0,0,1,1,1,0,1,89.22266999020205,1,0,0,0,1,0,0,1,0,0,1,0,0,1
0,0,0,0,1,0,0,0,0,1,0,14,31.78373303915355,0,1,0,1,0,0,0,1,0,0,0,0,0,1
0,0,1,0,0,0,0,0,0,0,0,9,54.343026686552285,0,0,1,1,0,0,0,1,0,0,1,0,0,1
0,0,1,0,0,1,0,1,1,0,0,12,95.93958685102173,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1,0,1,0,0,0,0,1,1,1,0,14,100.59239222799683,0,0,1,0,1,0,0,1,0,0,1,0,0,1
1,0,0,0,0,0,0,0,0,0,0,24,34.67027251869793,0,1,0,1,0,0,0,1,0,0,0,0,1,1
0,0,1,0,0,0,0,0,0,0,0,2,44.64410191582927,1,0,0,1,0,0,0,1,0,0,1,0,0,1
0,0,1,0,0,0,0,0,0,1,0,32,74.23061586805362,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,0,0,0,0,1,1,0,0,1,90.57722992085651,1,0,0,0,1,0,0,1,0,0,1,0,0,1
0,0,1,0,0,0,0,0,0,0,0,1,20.11198043802916,1,0,0,0,0,1,0,1,0,0,0,1,0,1
0,0,1,0,0,0,0,1,1,0,0,10,95.23914386972316,0,0,1,0,1,0,0,1,0,0,1,0,0,1
0,0,1,0,0,0,0,1,1,0,0,6,94.53638638728131,0,0,0,0,1,0,0,1,0,0,0,1,0,1
0,0,1,0,0,0,0,1,1,1,0,7,94.24812492313045,1,0,0,0,1,0,0,1,0,0,1,0,0,1
1,0,1,0,0,0,0,1,1,0,0,40,101.56246849672249,0,0,1,0,1,0,0,1,0,0,1,0,0,1
0,0,1,0,0,1,0,1,0,1,0,1,85.11824215533088,1,0,0,0,1,0,0,1,0,0,1,0,0,1
0,0,1,0,1,0,0,0,0,0,0,3,78.46265077079946,0,0,1,0,1,0,0,1,0,0,1,0,0,1
0,0,1,0,0,0,0,1,0,1,0,4,78.87053351490763,1,0,0,0,1,0,0,1,0,0,1,0,0,1
1,0,1,0,0,1,0,0,1,1,0,33,94.15653519057284,0,0,0,0,1,0,0,0,0,0,1,0,0,1
0,0,1,0,0,0,0,0,0,0,0,1,20.03617466428246,1,0,0,0,0,1,0,1,0,0,0,1,0,1
0,0,1,0,0,0,0,0,0,1,0,11,73.7879423468988,0,0,0,0,1,0,0,1,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1,0,1,24.36947193571703,0,1,0,1,0,0,0,1,0,0,1,0,0,1
1,1,1,0,0,0,0,0,0,1,0,1,69.94411543300183,1,0,0,0,1,0,0,1,0,0,1,0,0,1
0,0,1,0,0,1,0,1,1,1,0,54,103.95767390767652,0,0,1,0,1,0,0,0,1,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,25,26.15044165675843,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,0,0,0,0,1,0,1,0,31,86.0947106410398,0,0,1,0,1,0,0,1,0,1,0,0,0,1
0,1,1,0,0,0,0,0,0,1,0,3,55.91151476197359,1,0,0,1,0,0,0,1,0,0,0,1,0,1
1,0,1,0,0,0,0,1,1,1,1,66,99.96942079842681,0,0,1,0,1,0,0,1,0,1,0,0,0,1
0,0,1,0,0,0,0,1,1,0,0,9,90.10082586799444,1,0,0,0,1,0,0,1,0,0,0,0,0,1
0,0,1,0,0,0,0,1,1,1,0,16,92.62913498983445,0,0,1,0,1,0,0,1,0,0,1,0,0,1
0,0,1,0,0,0,0,1,0,0,0,1,78.71548123509707,1,0,0,0,1,0,0,1,0,0,1,0,0,1
0,0,1,0,0,0,0,0,1,1,0,4,79.65349346322057,1,0,0,0,1,0,0,1,0,0,1,0,0,1
0,0,0,0,0,0,0,0,0,1,0,18,34.886332807671366,0,1,0,1,0,0,0,1,0,0,0,0,0,1
0,0,1,0,0,0,0,1,1,1,0,2,94.34545906937676,0,0,1,0,1,0,0,1,0,0,0,0,0,1
0,0,1,0,0,1,1,1,1,1,0,71,109.06734544621388,0,0,1,0,1,0,0,0,0,0,1,0,0,1
1,1,1,0,0,1,0,1,1,1,0,30,99.37144623100075,0,0,0,0,1,0,0,1,0,0,1,0,0,1
0,0,1,0,0,0,0,0,0,1,0,1,69.6,1,0,0,0,1,0,0,1,0,0,1,0,0,1
1,0,1,0,0,0,0,0,1,1,0,5,84.27593660971093,0,0,0,0,1,0,0,1,0,0,1,0,0,1
0,0,1,0,0,0,0,0,0,1,0,17,69.81293300907086,1,0,0,0,1,0,0,1,0,0,1,0,0,1
0,0,1,0,1,0,0,1,1,1,0,14,100.31499893322106,0,0,1,0,1,0,0,1,0,0,1,0,0,1
0,0,1,0,0,0,0,0,0,1,0,2,54.95934513274923,1,0,0,1,0,0,0,1,0,1,0,0,0,1
0,0,1,0,1,0,0,1,1,1,0,14,100.52693943310986,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1,1,1,0,1,0,0,0,0,0,0,70,97.8007015204676,0,0,1,0,1,0,1,0,0,0,0,0,1,1
1,0,1,0,1,0,0,1,0,1,0,55,96.86068565928609,0,0,1,0,1,0,0,0,0,0,1,0,0,1
0,0,1,0,0,1,0,1,1,1,0,47,106.51469457791856,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0,0,1,0,0,0,0,0,1,1,0,7,85.2,0,0,1,0,1,0,0,1,0,0,0,0,0,1
0,0,1,0,0,0,0,0,0,0,0,5,19.65600807013117,1,0,0,0,0,1,0,1,0,0,0,0,0,1
1,1,1,0,0,0,0,0,0,0,0,1,20.22480411539016,1,0,0,0,0,1,0,1,0,0,0,1,0,1
0,0,0,0,0,0,0,0,0,0,0,1,25.57218219070599,0,1,0,1,0,0,0,1,0,0,0,1,0,1
0,0,1,0,0,0,0,1,0,1,0,4,85.21457217340524,0,0,1,0,1,0,0,1,0,0,1,0,0,1
0,0,1,0,1,1,1,1,1,0,0,68,108.87300130925084,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1,0,1,0,0,0,0,0,0,1,0,5,84.49601087109707,0,0,1,0,1,0,0,1,0,0,1,0,0,1
0,0,1,0,0,0,0,0,0,0,0,1,20.359526177069377,1,0,0,0,0,1,0,1,0,0,0,1,0,1
0,0,1,0,1,0,0,0,0,0,0,1,50.789393258945815,1,0,0,1,0,0,0,1,0,0,1,0,0,1
1,0,1,0,0,0,0,1,1,1,0,4,99.00523149783318,0,0,1,0,1,0,0,1,0,0,1,0,0,1
0,0,1,0,0,0,0,1,1,1,0,24,101.13443541161722,0,0,1,0,1,0,0,1,0,0,1,0,0,1
0,0,1,0,0,1,0,0,0,1,0,18,77.7536294599046,1,0,0,0,1,0,0,1,0,0,1,0,0,1
0,0,0,0,0,0,0,0,0,0,1,1,25.42865704393508,0,1,0,1,0,0,0,1,0,0,0,1,0,1
0,0,1,0,1,1,0,1,1,1,0,47,107.55473855145027,0,0,1,0,1,0,0,1,0,0,0,0,0,1
0,0,1,0,0,0,0,0,0,0,0,1,70.58102435582623,1,0,0,0,1,0,0,1,0,0,0,1,0,1
0,0,1,0,0,0,0,0,0,1,0,7,70.02830499607691,1,0,0,0,1,0,0,1,0,0,0,0,0,1
0,0,1,0,0,0,0,1,1,1,0,1,95.24907186752407,0,0,1,0,1,0,0,1,0,0,1,0,0,1
0,0,1,0,1,0,0,0,1,1,0,14,86.0553315812873,1,0,0,0,1,0,0,1,0,0,0,0,0,1
0,0,1,0,0,0,0,0,0,1,0,24,79.84464473493883,0,0,1,0,1,0,0,1,0,0,1,0,0,1
0,0,1,0,0,0,0,0,0,1,0,10,80.66208304171185,0,0,0,0,1,0,0,1,0,0,0,0,1,1
1,1,0,0,1,0,0,0,0,1,0,47,52.498788132462764,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0,0,1,0,0,0,0,0,0,0,0,35,85.26048282590949,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0,1,0,0,1,0,0,0,1,0,45,86.37350943428999,0,0,1,0,1,0,0,1,0,0,0,0,0,1
1,1,1,0,0,0,0,0,0,0,0,1,20.369386561516365,1,0,0,0,0,1,0,1,0,0,0,0,0,1
0,0,1,0,0,0,0,0,0,0,0,5,19.523324712758207,1,0,0,0,0,1,0,1,0,0,0,0,0,1
0,0,1,0,0,0,0,0,1,1,0,4,85.00274887341023,0,0,1,0,1,0,0,1,0,0,1,0,0,1
0,0,1,0,0,0,0,0,0,0,0,7,74.1898178412031,0,0,1,0,1,0,0,1,0,0,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,18,48.43609540312151,0,0,0,1,0,0,0,1,0,0,1,0,0,1
0,0,1,0,0,0,0,1,1,1,0,14,100.76980996549791,0,0,0,0,1,0,0,1,0,0,1,0,0,1
0,0,1,0,0,1,1,0,0,0,0,39,80.18620725052413,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,0,0,0,0,0,1,1,0,14,85.81053184670213,0,0,0,0,1,0,0,1,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,5,40.017942079233435,0,1,0,1,0,0,0,1,0,0,0,0,0,1
0,0,1,0,0,0,0,0,0,0,0,1,70.70087426804653,1,0,0,0,1,0,0,1,0,0,0,1,0,1
1,1,1,0,0,0,0,0,1,1,0,28,89.37789599707699,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0,1,0,1,0,0,0,0,0,0,55,56.44439952592266,0,0,0,1,0,0,0,0,0,1,0,0,0,1
0,0,1,0,0,0,0,0,0,1,1,6,84.36055675631559,0,0,1,0,1,0,0,1,0,0,1,0,0,1
0,0,1,0,0,0,0,1,1,1,0,7,94.2444687203026,1,0,0,0,1,0,0,1,0,0,1,0,0,1
0,0,1,0,1,0,0,0,0,1,0,6,84.34882013614953,1,0,0,0,1,0,0,1,0,0,1,0,0,1
0,0,1,0,0,0,0,0,1,1,0,36,65.3368682090007,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0,0,1,0,0,0,0,0,0,1,0,1,75.3739647423615,1,0,0,0,1,0,0,1,0,0,1,0,0,1
0,0,1,0,0,0,0,0,0,1,0,36,64.67043606245242,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,0,1,0,0,0,1,0,1,1,0,42,99.93483762267641,0,0,1,0,1,0,0,0,0,0,1,0,0,1
0,0,1,0,0,0,0,1,0,0,0,53,82.58545946330989,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1,0,1,0,0,0,0,0,0,1,0,33,69.96300598965296,1,0,0,0,1,0,0,1,0,0,0,0,0,1
0,0,1,0,0,0,0,1,0,1,0,39,85.99742332325799,0,0,0,0,1,0,0,1,0,0,0,0,0,1
0,0,1,0,0,1,0,1,1,1,0,57,104.63220159054498,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0,0,1,0,0,0,0,0,0,1,0,1,19.17394464009697,1,0,0,0,0,1,0,1,0,0,0,1,0,1
0,0,1,0,0,0,0,1,1,1,0,22,100.78528280670315,0,0,1,0,1,0,0,1,0,0,1,0,0,1
0,0,1,0,0,1,0,1,1,1,0,54,104.02907428738862,0,0,1,0,1,0,0,0,1,0,0,0,0,1
0,0,1,0,0,0,0,1,1,1,0,53,101.09771980894037,0,0,1,0,1,0,0,1,0,0,1,0,0,1
0,0,1,0,0,0,0,0,0,1,0,9,74.61999410129953,0,0,1,0,1,0,0,1,0,0,1,0,0,1
0,0,1,0,0,0,0,1,0,1,0,26,88.99590533781502,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1,0,1,0,1,0,0,0,1,0,0,68,97.03621758123616,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0,0,1,0,0,0,0,0,1,1,0,22,85.01629658988983,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1,0,1,0,0,1,1,0,0,1,0,40,84.61742895051106,0,0,1,0,1,0,0,1,0,0,1,0,0,1
0,0,1,0,0,0,0,0,0,1,0,47,90.16138922824513,0,0,1,0,1,0,0,1,0,1,0,0,0,1
0,0,1,0,0,0,0,0,0,1,0,1,70.3,1,0,0,0,1,0,0,1,0,0,1,0,0,1
1,1,1,0,0,0,1,0,1,1,0,67,75.50873451184816,0,0,0,1,0,0,0,0,0,0,0,0,1,1
0,0,1,0,1,0,0,1,1,0,0,2,95.63145599202893,1,0,0,0,1,0,0,1,0,0,1,0,0,1
1,1,1,1,0,1,1,0,1,0,0,40,79.93986652643386,0,0,0,1,0,0,0,0,0,1,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1,24.68798988027152,0,1,0,1,0,0,0,1,0,0,1,0,0,1
0,0,1,0,0,0,0,1,0,0,0,1,91.49536792183231,1,0,0,0,1,0,0,1,0,0,1,0,0,1
1,0,1,0,0,0,0,1,1,1,0,10,100.35453397738358,0,0,1,0,1,0,0,1,0,0,1,0,0,1
1,0,1,0,0,1,0,1,1,1,0,47,100.01189588577606,0,0,1,0,1,0,0,1,0,0,1,0,0,1
